video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=X5PLCWTsgBA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),Ask UW Admissions! Six frequent admissions questions answered,10K,10 months,"In this video, Paul Seegert, Director of Admissions for the University of Washington's campus in Seattle, answers six commonly ...",2026-01-22 07:25:56.078728
/watch?v=f_6opswUTtY&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@purpleguac,Purple Guac,UW TALKS: What You Need to Know About the University Of Washington,20K,5 years,"UW Talks Episode 1. We are seniors in college with differing backgrounds, experiences, and career paths. We came together to ...",2026-01-22 07:25:56.080589
/watch?v=oOTy5hzapkI&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@purpleguac,Purple Guac,Why University of Washington is THE BEST,33K,5 years,"UW Talk Episode 3. We are seniors in college with differing backgrounds, experiences, and career paths. We came together to ...",2026-01-22 07:25:56.082176
/watch?v=zri0utqXQ1g&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@collegefinancingcoach,Crystal Clear College Planning,Demystifying University of Washington Admissions: What You Need to Know,2.9K,2 years,"Discover everything you need to know about University of Washington admissions! From GPA requirements to application tips, ...",2026-01-22 07:25:56.083931
/watch?v=unL_v4ikntg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwbothell,UW Bothell,UW Bothell in 60 seconds (2025-26),567,2 months,"The University of Washington is comprised of three campuses, and our students all earn the same University of Washington ...",2026-01-22 07:26:03.043602
/watch?v=dCGh9XhNxMI&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@R247Success,R247 Success,The University of Washington System | All 3 Campuses,6.8K,2 years,The University of Washington System. University of Washington Campus Tour. University of Washington Seattle. University of ...,2026-01-22 07:26:03.045348
/watch?v=pWqc9ZGG0gg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@studyabroadconsultant,Converge Study Abroad,Everything About Academics at University of Washington | Life at University of Washington,59,4 years,"Meet Akshay, a Collegepond Alumnus and graduate of University of Washington. He shares with you crucial firsthand information ...",2026-01-22 07:26:03.049000
/watch?v=Cq1F2je4Zvo&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@customcollegeconsulting,Custom College Consulting,College Spotlight: University of Washington,119,11 months,"Jodi Glou, President of Custom College Consulting, recently had the opportunity to visit the University of Washington (UW) Seattle, ...",2026-01-22 07:26:03.050155
/watch?v=4QHzR43852I&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@universityofwashington,UW (University of Washington),UW Admissions - frequently asked questions,51K,7 years,"UW Admissions counselors talk here about the application process -- weighing academic and personal achievement, submission ...",2026-01-22 07:26:03.051266
/watch?v=TmtDJ8hX3hg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWLawSeattle,UW School of Law,The UW Law Experience,893,6 months,Discover what sets UW Law apart from other law schools and why students across the country — and the globe — choose it when ...,2026-01-22 07:26:03.053613
/watch?v=JRriG9QJvGc&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@ShirishGee,Shirish Gupta (shirishgee),"UNIVERSITY OF WASHINGTON, SEATTLE - COMPLETE GUIDE HOW TO GET IN | College Admissions, College vlog",34K,3 years,Admission Advisory Form: https://forms.gle/SxgJbEHd2vQtXuqb6 ▻ FREE Profile Evaluation ...,2026-01-22 07:26:03.057245
/watch?v=ZELF-NNdSMU&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@HighlineCollege,Highline College,UW Seattle Psychology Info Session,872,7 years,An advisor from the UW Seattle Psychology department will be on campus to discuss the requirements for applying to the ...,2026-01-22 07:26:03.058847
/watch?v=VJY0Km87MPA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@YouRiseEducation,YouRise Education,University of Washington 2024 Essays #uw #commonapp #collegeadmissions #universityofwashington,410,1 year,"Can you use AI to write a strong college essay? I compared ChatGPT, Gemini, and Claude to see how they do – check out my ...",2026-01-22 07:26:03.059879
/watch?v=fvwLVqFBFtI&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWVideo,UW Video,2018 University of Washington Commencement Ceremony,10K,7 years,"On June 9, 2018, the University of Washington will honor the graduating class of 2018 at the University's 143rd Annual ...",2026-01-22 07:26:03.063722
/watch?v=HQ0Gk6W-loA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@jessicastarsinspace2563,Jessicastarsinspace,How To Choose Your Major In College | University of Washington,2.6K,3 years,"Hi everyone! I have some exciting academic updates to share with y'all in the near future, but until then, here is another video ...",2026-01-22 07:26:03.065247
/watch?v=WzJc75S-LzY&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),UW Campus Tour: Hear It from a Husky,146K,10 years,Follow UW student Joe Santiago as he shows you around the University of Washington's Seattle campus and shares his tips ...,2026-01-22 07:26:03.066883
/watch?v=xDgfNAsuFIk&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwsomadmissions,UW School of Medicine Admissions,Advice from Admissions,2.8K,2 years,The University of Washington School of Medicine Office of Admissions team shares advice about preparing for medical school ...,2026-01-22 07:26:03.068032
/watch?v=nrvGKqFzQJA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@universityofwashington,UW (University of Washington),Why come to the University of Washington? (:30),18M,1 year,"Get to know the University of Washington, rated one of the top public universities in the world. Are you ready to be a Husky?",2026-01-22 07:26:03.069153
/watch?v=kl1y0xaUahA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwhonors,uwhonors,UW Honors: Admissions Info for Prospective Students,1.5K,2 years,UW Honors Freshman Admissions: Information for Interdisciplinary Honors Prospective Students.,2026-01-22 07:26:03.072297
/shorts/Hxfog_n-ijM,/@bethkunkle,Beth Kunkle,College Fast Facts Part 7: University of Washington,1.2K,3 years,Series for high school students - here are 5 fast facts about the University of Washington. #shorts #universityofwashington #uw.,2026-01-22 07:26:11.150382
/shorts/YzP2Zql5cGw,/@YouRiseEducation,YouRise Education,University of Washington 2024 Essays #uw #commonapp #collegeadmissions #universityofwashington,746,1 year,"Can you use AI to write a strong college essay? I compared ChatGPT, Gemini, and Claude to see how they do – check out my ...",2026-01-22 07:26:11.151730
/shorts/YUeW12uB_9g,/@Tips-For-Students,Tips For Students,Pros & Cons of the University of Washington,5.6K,1 year,"Thinking about the University of Washington? Here's a quick look at what you should know! Discover the beautiful campus, lively ...",2026-01-22 07:26:11.153110
/watch?v=CZn5jvoWQZM&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@fox13seattle,FOX 13 Seattle,University of Washington ranks 17th best university in the world | FOX 13 Seattle,6.8K,3 years,University of Washington ranks 17th best university in the world. Washington State University ranks among the top 300 ...,2026-01-22 07:26:11.154788
/watch?v=8SQRk9PL4Ms&t=13s&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwbothell,UW Bothell,The UW Bothell Distinction with Chancellor Kristin G. Esterberg,2.4K,1 year,"Chancellor Kristin G. Esterberg often gets the question, “What makes UW Bothell different?” In this short video, she shares three ...",2026-01-22 07:26:11.156713
/watch?v=-54X1VH6d8Y&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@how2university,How2University,University of Washington - Foster School of Business | EVERYTHING YOU NEED TO KNOW,7.4K,4 years,"Tune in as Brittany Do from the Foster School of Business at the University of Washington in Seattle, Washington, US, discusses ...",2026-01-22 07:26:11.160756
/watch?v=4uRslLgGBK0&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),University of Washington joins the Big Ten Conference,1.5K,1 year,"Welcome to the University of Washington, where innovation meets tradition in the heart of the Pacific Northwest. As we join the Big ...",2026-01-22 07:26:11.162127
/watch?v=ZPaBnrvjh6s&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@_morganyuan,Morgan Yuan,reading the essays that got me into UW (+ common app essay reading),9.4K,1 year,"Hey Guys! Here's the first video of many stats. This video includes the essays I submitted to UW. However, the second essay I read ...",2026-01-22 07:26:11.166864
/watch?v=kYH3yjThyoA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),Washington Wednesday: Applying to Majors,4K,3 years,"For this part of our 'Washington Wednesday' series, admissions counselors talk frequently asked questions about applying to ...",2026-01-22 07:26:11.170168
/watch?v=_W0U3sxVoiQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@udubmusic,University of Washington School of Music,University of Washington School of Music Info Session,1.6K,4 years,School of Music admissions director Katie Beisel Hollenbach leads a virtual information session for prospective undergraduate ...,2026-01-22 07:26:11.174765
/watch?v=HQY9czUnd6Y&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),Tips for your UW freshman application essay,8.7K,Streamed 4 years,Get helpful tips and learn more about the writing section of the UW freshman application for admission. Join us from 5-6 p.m. on ...,2026-01-22 07:26:11.176811
/watch?v=O46jA-3-hP8&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwbiostatistics,University of Washington Biostatistics,What's unique about University of Washington Biostatistics?,313,3 years,Associate Director of Student Services Minh Vo highlights some unique aspects of the University of Washington Biostatistics ...,2026-01-22 07:26:11.178076
/watch?v=frTzI2igais&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@studyabroadconsultant,Converge Study Abroad,Information Management Program at the University of Washington | UW Academics,142,4 years,"Meet Apurva Saksena, a Collegepond Alumnus and graduate of University of Washington. Apurva shares with you crucial ...",2026-01-22 07:26:11.181438
/watch?v=jZlUtmWB3o8&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWEnvironment,UW College of the Environment,UW Student Scientists Shine on Elliott Bay – Big Ten Network Feature,276,1 year,"In the summer of 2024, the Big Ten Network came to Seattle to film University of Washington student scientists and faculty on ...",2026-01-22 07:26:11.182861
/watch?v=a6-9cnhctLs&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),New University of Washington Life Sciences Building opens,4.1K,7 years,"The University of Washington today opened the doors to a new Life Sciences Building that will transform learning, teaching and ...",2026-01-22 07:26:11.184201
/watch?v=FryjfUqj5Ks&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@discovergw,The George Washington University,George Washington University,9.1K,1 year,Raise High Revolutionaries! #georgewashingtonuniversity #gwu #studentlife.,2026-01-22 07:26:11.185570
/watch?v=gOmiwd2HS_c&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWVideo,UW Video,University of Washington Campus Tour,481K,13 years,"Check out the University of Washington's main campus, with a look at the natural beauty and architectural wonders that make the ...",2026-01-22 07:26:11.187050
/watch?v=ESmlre0J0r0&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwtacoma3145,UW Tacoma,BA in Healthcare Leadership / UW Tacoma,864,6 years,Learn More: https://www.tacoma.uw.edu/nursing/healthcare-leadership-ba --- The University of Washington Tacoma / Be ...,2026-01-22 07:26:19.425382
/watch?v=cuPvD7bno2Q&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwsph,University of Washington School of Public Health,New Year Message from UW School of Public Health,119,12 days,"Dean Hilary Godwin of the University of Washington School of Public Health shares a New Year message of gratitude to students, ...",2026-01-22 07:26:19.426660
/watch?v=FrSo54QK098&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWcas,UW College of Arts & Sciences,Living and Learning in Seattle,858,2 months,"Seattle, Washington and the surrounding region are a significant part of our story in the College of Arts & Sciences. With its rich ...",2026-01-22 07:26:19.427797
/shorts/szmDvYPvnXI,/@Marsehlus,Marsehlus,Day in the life at University of Washington,167,1 year,socials ☆ https://twitter.com/marsehlus ☆ https://www.instagram.com/mjsdng/ ☆ https://www.tiktok.com/@marsehlus ...,2026-01-22 07:26:19.428934
/watch?v=kfzCKtVbG9Y&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@WebsEdgeScience,WebsEdgeScience,University of Washington Human Centered Design & Engineering: Build Possibility,8.2K,7 months,"At the University of Washington's Department of Human Centered Design & Engineering, we are revolutionizing engineering ...",2026-01-22 07:26:19.430035
/shorts/OWvHZBpqINk,/@TheNationalGuard,NationalGuard,"Maj. Gen. Duke Pirak, acting director, Air National Guard visits University of Washington #uofw",1.2K,1 year,"Maj. Gen. Duke Pirak, acting director, Air National Guard, traveled to his hometown of Seattle to engage with industry experts and ...",2026-01-22 07:26:19.431272
/watch?v=5VIocANz5nQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@theUrocks,theUrocks,"theU.com - U. of Washington: ""Academics""",15K,18 years,Visit www.theU.com for 100000 more college videos! Students discuss the quality of Univ. of Washington Seattle's different ...,2026-01-22 07:26:19.432469
/watch?v=nn-J_Di2_ik&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Master of Science in Data Science,16K,5 years,The UW Master of Science in Data Science degree is a professional master's program designed for students who want to begin or ...,2026-01-22 07:26:19.434176
/watch?v=QGQv8vv4KQg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),Why come to the University of Washington?,1.4M,1 year,"Get to know the University of Washington, rated one of the top public universities in the world. Are you ready to be a Husky?",2026-01-22 07:26:19.435853
/watch?v=0h33Y9Zw8oQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),Be Boundless,68K,11 years,"At the University of Washington, our pride and passion are limitless. And so is our belief that together, we will change the world.",2026-01-22 07:26:19.437016
/watch?v=LkSslLUEvSY&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWiSchool,UW iSchool,Why Choose the UW iSchool's MSIM Program?,1.7K,4 years,"The University of Washington Information School's Master of Science in Information Management program produces data-driven, ...",2026-01-22 07:26:19.438209
/watch?v=8UGQACKX1EU&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwsph,University of Washington School of Public Health,UW Biostatistics – Making an Impact in the World of Research,2K,10 years,"Axio Research, a company that provides data and analysis to help develop and evaluate clinical studies, was founded in 1979 by ...",2026-01-22 07:26:19.439210
/watch?v=4sB2t9LPIxc&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Online Master of Public Health,1.8K,5 years,"The University of Washington Online Master of Public Health program promotes leaders in public health. This two-year, primarily ...",2026-01-22 07:26:19.440665
/watch?v=TZCgOA_5AvQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashingtonphys7316,University of Washington Physics,About Us-University of Washington Department of Physics,853,5 years,Visit our website at phys.washington.edu for more information. Follow us on: Instagram: @uwphysics Twitter: @physicsuw ...,2026-01-22 07:26:19.442160
/watch?v=hI8HP30rORE&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@WisconsinAlumniAssociation,Wisconsin Alumni Association,The UW Now Livestream: Academics and Athletics in the Age of COVID-19,4.9K,Streamed 5 years,"From an unprecedented 2019–20 Badger basketball season to transitioning to online learning, the pandemic launched ...",2026-01-22 07:26:19.443719
/watch?v=_cwTS3OCOnY&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwtacoma3145,UW Tacoma,First Generation Fellows / UW Tacoma,695,6 years,Learn More: https://www.tacoma.uw.edu/firstgen --- The University of Washington Tacoma / Be Boundless Website: ...,2026-01-22 07:26:19.444875
/watch?v=Y-TUP_alJhw&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@engrUW,engrUW,Join the Journey: UW Engineering,4.6K,10 years,"A glimpse of the UW Engineering students, researchers, and faculty who are developing innovations that will change the world.",2026-01-22 07:26:19.447469
/watch?v=o4eyDEdjSZQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwcomm,UW Department of Communication,Hall of Fame and Alumni of Distinction Ceremony | Fall 2025,No,11 hours,"Hall of Fame and Alumni of Distinction Ceremony | Fall 2025 #uwcomm #UWCom #UW #uofwa Video Overview Each year, the ...",2026-01-22 07:26:19.448746
/watch?v=NBzsWx0y7G0&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWFosterSchool,UW Foster School of Business,Cara Castro: Why Study Entrepreneurship at UW,177,3 years,"The 12-month Master of Science in Entrepreneurship degree program was built for entrepreneurs, by entrepreneurs. As rigorous ...",2026-01-22 07:26:26.965656
/watch?v=qUzYsArfXEQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@marquesvickers6808,Marques Vickers,The Origins of the University of Washington,99,3 years,"The original site of the University of Washington is a surprise to many because in 1924, it became the luxurious Olympic Fairmont ...",2026-01-22 07:26:26.967082
/watch?v=j-Di3jqdrQQ&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwcse,Paul G. Allen School,Amazon Supports Expansion of UW Computer Science & Engineering,4.1K,9 years,"UW CSE alum Lisa Boucher, a senior software engineer at Amazon, and professors Ed Lazowska and Hank Levy talk about the ...",2026-01-22 07:26:26.968370
/watch?v=IOVhAtM6oMk&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@universityofwashington,UW (University of Washington),UW's nano lab teaches students & guests about semiconductor technology,1.1K,1 year,Want a peek into the Washington Nanofabrication Facility? You'll need to suit up if you do to protect what you're working on from ...,2026-01-22 07:26:26.971505
/shorts/b79IZb7GAKQ,/@olteanusimona,Olteanu Simona,Inside the beautiful University of Washington library in Seattle!,4.6K,3 years,library #washington #seattle #universityofwashington #readingisfun #reading #books #study.,2026-01-22 07:26:26.972942
/shorts/Q7olxthjc2s,/@uwbothell,UW Bothell,I Never Thought I Belonged – Until UW Bothell | 60 sec - vertical,245,6 months,She didn't think college was for her. Now she's interning at Amazon and mentoring other women in business. Hear how this ...,2026-01-22 07:26:26.975445
/watch?v=DTplasH2tOY&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@iapstudyabroad,UW-Madison Study Abroad,Academics Abroad,1.5K,5 years,Learn more about how you can enhance your academic career while earning UW credit towards your degree! For more ...,2026-01-22 07:26:26.976768
/watch?v=Fznpgco_6tg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwhspop,Department of Health Systems and Population Health,The University of Washington MHA: A 55-year Legacy,56,10 months,"Two options, one well-respected MHA degree. Program Information: https://hspop.uw.edu/mha/two-mha-options/ Read the full ...",2026-01-22 07:26:26.978090
/watch?v=CrRTWTwaWSo&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWVideo,UW Video,ASL - 2021 University of Washington Commencement,718,Streamed 4 years,"On June 12, graduates, along with their families and friends, will come together from around the world to join in a historic ...",2026-01-22 07:26:26.979440
/watch?v=WaihNhQRjao&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWSchoolofSocialWork,UW School of Social Work,What is Clinical Social Work?,63,1 month,What is clinical social work? What will you learn as a clinical social work student and what job opportunities are available for ...,2026-01-22 07:26:26.980750
/shorts/lG6glmYqZ2U,/@uwtacoma3145,UW Tacoma,Early Action Deadline 2022 / UW Tacoma,588,3 years,Apply Now: tacoma.uw.edu/apply --- The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu ...,2026-01-22 07:26:26.982219
/watch?v=2I2ifDUvWgw&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@ShorelineCCvideos,Shoreline College,Farrell – Transferring to University of Washington,1.3K,6 years,"Learn how Farrell made his way from Indonesia to Shoreline Community College, and now is studying at University of Washington ...",2026-01-22 07:26:26.984032
/shorts/qYM7fcBt5E0,/@UWMadisonPharmacy,UWMadisonPharmacy,Why UW–Madison School of Pharmacy: Maria's Story,52,4 months,"Maria, a PharmD student from Puerto Rico, chose the University of Wisconsin–Madison School of Pharmacy because she wanted ...",2026-01-22 07:26:26.985457
/watch?v=C4wcSnfHZsg&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljc9IHCQmHCgGHKiGM7w%3D%3D,/@WebsEdgeMedicine,WebsEdgeMedicine,University of Washington Center for Anti-Racism and Community Health (ARCH),3.5K,3 years,"Partnering with Communities to Transform Public Health. Work to break down mechanisms of structural racism, especially how it ...",2026-01-22 07:26:26.986705
/watch?v=0Mf-PWA51Bw&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@uwbothell,UW Bothell,The UW Bothell Husky Experience,551,3 months,Access the big university resources of a UW education within a small-community environment. Learn why we might be a great fit ...,2026-01-22 07:26:26.987967
/watch?v=9bKsj6shqu4&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWcas,UW College of Arts & Sciences,"College Edge | University of Washington, College of Arts & Sciences",62,6 months,"Formerly known as the Early Fall Start program, College Edge has been successfully launching new UW first-year students into ...",2026-01-22 07:26:26.989284
/watch?v=DLpGF1KYnDA&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWTacomaExtended,UW Tacoma Extended,MS Electrical and Computer Engineering at UW Tacoma,241,3 years,The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu Facebook: ...,2026-01-22 07:26:26.990636
/watch?v=_CnqrJTYb4s&pp=ygUidW5pdmVyc2l0eSBvZiB3YXNoaW5ndG9uIGFjYWRlbWljcw%3D%3D,/@UWVideo,UW Video,2013 University of Washington Commencement - Part II,430,6 years,"Celebrate the 138th annual University of Washington Commencement, featuring Commencement speaker Jon Huntsman.",2026-01-22 07:26:26.991904
/watch?v=j-Di3jqdrQQ&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,Amazon Supports Expansion of UW Computer Science & Engineering,4.1K,9 years,"UW CSE alum Lisa Boucher, a senior software engineer at Amazon, and professors Ed Lazowska and Hank Levy talk about the ...",2026-01-22 07:26:44.517502
/watch?v=ofOvTCwOuPg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Professional Master’s Program in Computer Science & Engineering,13K,10 years,Listen to faculty and alumni of the UW Professional Master's Program in Computer Science & Engineering describe the strengths ...,2026-01-22 07:26:44.519565
/watch?v=6hG2W9y66mM&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE: Hour of Code 2015,1.5K,9 years,UW CSE organized a series of activities on campus during Computer Science Education Week 2015 to promote participation in ...,2026-01-22 07:26:44.520932
/watch?v=0hNL50c7BQM&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Bothell M.S. in Computer Science & Software Engineering,7K,9 years,"Offered by the University of Washington Bothell's School of STEM, the Master of Science in Computer Science & Software ...",2026-01-22 07:26:44.522555
/watch?v=0wqjClnMl_A&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@TheDailyUW,TheDaily,Bill Gates Talks at the UW's CSE Department,2.7K,14 years,Here we cover philanthropist Bill Gates' presentation at the University of Washington about how technology can aid the ...,2026-01-22 07:26:44.523784
/watch?v=sCxvKVGaGU4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWVideo,UW Video,BECU Husky Money Moment - UW Computer Science & Engineering Students,1.9K,10 years,Learn about the UW's Computer Science and Engineering program's plans for growth to meet the needs of the workforce.,2026-01-22 07:26:44.525544
/watch?v=AoYhOyavRYs&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"Overview Montage UW CSE Capstone Courses, Fall 2012 - Spring 2013",101,6 years,This video is an overview montage of the Fall 2012-Spring 2013 Capstone Courses in the Paul G. Allen School of Computer ...,2026-01-22 07:26:44.526761
/watch?v=91-WrSUVga4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWTacomaExtended,UW Tacoma Extended,BS in Computer Engineering at UW Tacoma,486,3 years,The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu Facebook: ...,2026-01-22 07:26:44.528028
